id,listing_id,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people
446,721375,$700.00,,,$300.00,,4,$25.00
447,721378,$999.00,,,$300.00,$0.00,2,$25.00
448,721470,$999.00,,,$300.00,$0.00,1,$25.00
449,721471,$60.00,,,$150.00,$0.00,1,$0.00
450,721473,$999.00,,,$300.00,$0.00,1,$25.00
451,721478,$700.00,,,$300.00,,4,$25.00
452,721479,$700.00,,,$300.00,,4,$25.00
453,740113,$41.00,$504.00,"$1,500.00",$150.00,$50.00,2,$12.00
454,721509,$999.00,,,$300.00,$0.00,1,$25.00
455,721510,$999.00,,,$300.00,$0.00,1,$25.00
456,721511,$700.00,,,$300.00,,4,$25.00
457,721512,$700.00,,,$300.00,,1,$25.00
458,722100,$25.00,$150.00,$500.00,$100.00,,1,$15.00
459,722682,$19.00,$120.00,$450.00,$0.00,$0.00,1,$15.00
460,722742,$110.00,,"$2,100.00",$0.00,$0.00,3,$35.00
461,724086,$50.00,,,"$1,000.00",$0.00,1,$0.00
462,724331,$110.00,,,$200.00,$50.00,2,$0.00
463,724523,$85.00,,,$150.00,$40.00,2,$18.00
464,725009,$120.00,$550.00,"$1,800.00",$200.00,$50.00,2,$20.00
465,725659,$75.00,$450.00,"$1,400.00",$150.00,$40.00,1,$30.00
466,725779,$41.00,,,,,1,$5.00
467,728480,$450.00,"$1,400.00","$3,200.00",$400.00,$70.00,8,$50.00
468,729078,$69.00,,,$250.00,$35.00,1,$0.00
469,8521278,$50.00,,,,,1,$0.00
470,730467,$81.00,,"$1,351.00",$250.00,$30.00,2,$20.00
471,731225,$41.00,,,$0.00,$0.00,1,$18.00
472,732214,$46.00,$525.00,"$1,500.00",$500.00,$55.00,2,$20.00
473,732671,$130.00,,,$250.00,$100.00,4,$20.00
474,733941,$75.00,,,$200.00,$25.00,2,$20.00
475,735165,$95.00,,,$300.00,$60.00,3,$0.00
476,735311,$40.00,$250.00,$850.00,$100.00,,2,$25.00
477,735587,$40.00,$250.00,$850.00,$100.00,,2,$25.00
478,735620,$40.00,$250.00,$850.00,$100.00,,2,$25.00
479,735631,$40.00,$230.00,$900.00,$100.00,,2,$25.00
480,739174,$18.00,,,,,1,$15.00
481,739557,$160.00,$650.00,"$2,300.00",$300.00,$50.00,4,$20.00
482,740343,$38.00,,,$350.00,$30.00,1,$20.00
483,740362,$20.00,$190.00,$450.00,$0.00,$0.00,1,$15.00
484,742156,$38.00,,,,,2,$12.00
485,742257,$60.00,$410.00,$725.00,$250.00,$35.00,1,$0.00
486,1288165,$21.00,$135.00,$325.00,$75.00,$15.00,1,$0.00
487,742820,$100.00,,"$2,300.00",$300.00,$60.00,6,$15.00
488,744153,$45.00,$230.00,$900.00,$0.00,$25.00,1,$12.00
489,745220,$38.00,,,,,2,$12.00
490,745275,$38.00,,,,,4,$15.00
491,745829,$200.00,"$1,400.00","$5,000.00",$300.00,$80.00,4,$0.00
492,746086,$105.00,,,$200.00,$30.00,3,$10.00
493,747081,$135.00,,,,,1,$0.00
494,747274,$150.00,,"$1,500.00",$350.00,$78.00,5,$18.00
495,748693,$32.00,,,,$15.00,1,$20.00
496,750066,$41.00,$470.00,"$1,200.00",$150.00,$50.00,2,$10.00
497,753322,$140.00,$630.00,"$2,700.00",$200.00,$50.00,6,$20.00
498,756580,$77.00,,"$1,450.00",$150.00,$40.00,2,$15.00
499,756588,$56.00,,,,$15.00,1,$20.00
500,757149,$100.00,,,$150.00,$55.00,1,$0.00
501,786250,$150.00,$750.00,"$2,500.00",$150.00,$50.00,4,$15.00
502,758216,$85.00,$516.00,"$1,367.00",$300.00,$100.00,1,$25.00
503,758925,$27.00,$300.00,$900.00,$87.00,$25.00,1,$25.00
504,759351,$79.00,$475.00,"$1,500.00",$150.00,$30.00,2,$0.00
505,759760,$25.00,,,$100.00,$20.00,1,$0.00
506,759769,$90.00,,"$2,300.00",$175.00,$70.00,4,$10.00
507,759811,$190.00,"$1,400.00","$3,500.00",$200.00,$70.00,2,$10.00
508,760131,$40.00,,,$200.00,$60.00,2,$15.00
509,761220,$85.00,,,$150.00,$65.00,2,$20.00
510,763176,$24.00,,,,,1,$0.00
511,763465,$30.00,$200.00,,,,1,$15.00
512,764452,$140.00,$550.00,"$2,000.00",$200.00,$50.00,2,$15.00
513,767596,$150.00,,,$250.00,$40.00,1,$0.00
514,770175,$59.00,,,$200.00,$40.00,2,$15.00
515,770453,$260.00,,,$0.00,$80.00,4,$23.00
516,771440,$33.00,,,$0.00,$0.00,1,$0.00
517,772319,$40.00,,$950.00,$600.00,$60.00,2,$7.00
518,773886,$123.00,,,$300.00,$70.00,4,$25.00
519,775644,$116.00,$630.00,"$1,850.00",$150.00,$75.00,2,$10.00
520,775794,$45.00,,,,,2,$30.00
521,776038,$146.00,,,$300.00,$80.00,2,$15.00
522,776174,$49.00,,,"$1,000.00",$70.00,2,$0.00
523,777538,$60.00,,,$150.00,$35.00,2,$15.00
524,777587,$115.00,,"$2,200.00",$200.00,$0.00,2,$23.00
525,782502,$21.00,$120.00,$430.00,$75.00,,1,$10.00
526,783032,$23.00,$150.00,$360.00,,$50.00,1,$0.00
527,842389,$85.00,,,$150.00,$40.00,5,$14.00
528,789101,$22.00,$300.00,$400.00,$100.00,$30.00,1,$20.00
529,790404,$60.00,,,$150.00,$35.00,2,$15.00
530,790475,$60.00,$600.00,,$150.00,$35.00,2,$15.00
531,790482,$125.00,,,$200.00,$48.00,4,$20.00
532,791717,$110.00,,"$2,000.00",$300.00,$40.00,2,$10.00
533,792509,$21.00,,,$100.00,$5.00,1,$15.00
534,795991,$90.00,,"$1,680.00",$200.00,$50.00,2,$10.00
535,796809,$85.00,,,$150.00,$30.00,2,$10.00
536,797590,$170.00,,,,,1,$25.00
537,799240,$39.00,,,$450.00,,1,$0.00
538,800045,$100.00,,,$0.00,$30.00,2,$20.00
539,801237,$118.00,,,$0.00,$40.00,3,$17.00
540,803502,$50.00,,,$150.00,$25.00,1,$0.00
541,803810,$50.00,,"$1,800.00",$500.00,$40.00,2,$10.00
542,804268,$125.00,$630.00,"$1,800.00",$150.00,$50.00,2,$30.00
543,810278,$25.00,,,,,1,$0.00
544,811669,$25.00,$190.00,$470.00,$100.00,$30.00,1,$21.00
545,813031,$124.00,$600.00,"$1,800.00",$150.00,$79.00,4,$10.00
546,814154,$150.00,,,$250.00,$60.00,4,$20.00
547,814172,$120.00,$600.00,"$1,800.00",$250.00,$60.00,4,$20.00
548,814177,$120.00,,,$250.00,$60.00,4,$20.00
549,814182,$120.00,,,$250.00,$60.00,4,$20.00
550,814202,$120.00,,,$250.00,$60.00,4,$20.00
551,814226,$120.00,,,$250.00,$60.00,4,$20.00
552,820629,$25.00,$150.00,$350.00,$300.00,$0.00,1,$20.00
553,821100,$100.00,$600.00,"$2,000.00",$200.00,$40.00,2,$15.00
554,823272,$119.00,$610.00,"$2,300.00",$150.00,$30.00,2,$19.00
555,826397,$160.00,,,$300.00,,4,$0.00
556,827787,$300.00,,$350.00,$400.00,$50.00,6,$50.00
557,829660,$109.00,,,$200.00,$45.00,4,$15.00
558,832516,$27.00,,,$190.00,$20.00,1,$15.00
559,833491,$41.00,$315.00,"$1,370.00",$0.00,$18.00,1,$20.00
560,836392,$30.00,,,$100.00,$5.00,1,$15.00
561,837986,$115.00,,,$90.00,$40.00,3,$0.00
562,838805,$30.00,,,,$15.00,1,$20.00
563,839655,$110.00,$665.00,"$1,700.00",$150.00,$30.00,3,$0.00
564,839805,$500.00,,,$500.00,$250.00,6,$75.00
565,841483,$198.00,,,$220.00,$60.00,1,$0.00
566,842126,$143.00,,,$150.00,,1,$0.00
567,843214,$205.00,,,$150.00,$90.00,2,$0.00
568,843612,$41.00,,,$100.00,,1,$0.00
569,845760,$48.00,,,,,1,$0.00
570,846423,$165.00,$880.00,"$2,250.00",$150.00,$0.00,4,$5.00
571,847195,$90.00,,"$2,000.00",$150.00,$65.00,2,$5.00
572,847735,$203.00,,,$500.00,$100.00,4,$20.00
573,847785,$125.00,,,$600.00,$200.00,5,$30.00
574,848135,$200.00,,"$1,950.00",$200.00,$45.00,2,$10.00
575,849035,$125.00,$870.00,"$3,000.00",$200.00,$40.00,2,$15.00
576,849839,$225.00,,"$3,600.00",$300.00,$50.00,8,$20.00
577,850227,$30.00,,,$100.00,$10.00,1,$0.00
578,850228,$34.00,$414.00,"$1,000.00",$100.00,$20.00,2,$45.00
579,851240,$38.00,,$550.00,$500.00,$55.00,1,$65.00
580,852134,$54.00,,,$250.00,$50.00,3,$20.00
581,852195,$99.00,,,$300.00,$75.00,6,$25.00
582,853731,$110.00,$500.00,"$2,000.00",$250.00,$50.00,4,$10.00
583,856159,$25.00,$140.00,$450.00,$100.00,$5.00,1,$20.00
584,856853,$45.00,$480.00,"$1,500.00",$200.00,$25.00,2,$0.00
585,857030,$26.00,$158.00,,,,1,$0.00
586,857117,$19.00,,,$200.00,,1,$0.00
587,859105,$69.00,,"$1,600.00","$2,000.00",$79.00,2,$10.00
588,859813,$195.00,"$1,050.00","$3,500.00",$200.00,$70.00,1,$0.00
589,859884,$45.00,,,$150.00,$25.00,1,$25.00
590,861172,$110.00,,,,$30.00,4,$10.00
591,861721,$298.00,,,$500.00,$195.00,6,$50.00
592,862524,$159.00,,,"$1,000.00",$70.00,2,$25.00
593,862640,$25.00,$150.00,$450.00,,,1,$25.00
594,862690,$200.00,,,$300.00,$100.00,1,$0.00
595,863253,$95.00,$378.00,"$1,000.00",$200.00,$65.00,2,$20.00
596,864681,$60.00,$200.00,$850.00,$500.00,$50.00,1,$0.00
597,866298,$69.00,,,$200.00,$79.00,2,$35.00
598,866315,$79.00,,,$90.00,$30.00,2,$25.00
599,867893,$100.00,$500.00,"$1,250.00",$200.00,$65.00,2,$20.00
600,871899,$140.00,,,$150.00,,1,$0.00
601,902403,$185.00,,,$200.00,$80.00,6,$25.00
602,872568,$700.00,,,$300.00,$50.00,16,$0.00
603,872614,$140.00,,,$350.00,,4,$22.00
604,875171,$70.00,,,$200.00,$60.00,2,$10.00
605,877884,$149.00,$850.00,"$3,200.00",$200.00,$60.00,2,$10.00
606,878550,$80.00,$480.00,,$250.00,$15.00,1,$30.00
607,879162,$30.00,$160.00,,$150.00,$0.00,1,$0.00
608,879356,$75.00,$450.00,,$100.00,$30.00,2,$12.00
609,879969,$121.00,,,$350.00,$80.00,3,$5.00
610,883382,$79.00,,,$0.00,$36.00,2,$9.00
611,884420,$90.00,$525.00,"$1,800.00",,,2,$10.00
612,1891083,$70.00,$800.00,"$3,000.00",$200.00,,4,$20.00
613,884732,$45.00,,,$600.00,$80.00,2,$4.00
614,886088,$139.00,,,$350.00,$80.00,4,$5.00
615,886886,$236.00,"$1,450.00","$3,800.00",$200.00,$50.00,1,$0.00
616,888316,$49.00,,$900.00,$85.00,$15.00,1,$15.00
617,889491,$60.00,,$600.00,$0.00,$0.00,2,$35.00
618,889575,$136.00,,,$85.00,$0.00,2,$25.00
619,8733152,$29.00,,,,,1,$0.00
620,892906,$93.00,,,$200.00,$60.00,2,$20.00
621,892922,$149.00,,,$350.00,$99.00,3,$18.00
622,892927,$169.00,,,$350.00,$99.00,3,$15.00
623,892943,$229.00,,,$350.00,$99.00,6,$15.00
624,892949,$199.00,,,$350.00,$99.00,6,$25.00
625,893052,$100.00,,,$150.00,$50.00,2,$0.00
626,893129,$150.00,$686.00,"$2,002.00",,,2,$20.00
627,893399,$95.00,$550.00,"$1,600.00",$150.00,$50.00,4,$15.00
628,895091,$94.00,,,$250.00,$60.00,5,$20.00
629,896337,$35.00,,,,,2,$0.00
630,896367,$119.00,,"$1,780.00",$200.00,$40.00,2,$23.00
631,897901,$85.00,,,$200.00,$85.00,2,$0.00
632,897943,$43.00,,,,,1,$0.00
633,900045,$49.00,,,$100.00,$15.00,1,$9.00
634,901211,$130.00,,,$200.00,$90.00,4,$30.00
635,13877186,$25.00,,,,,1,$0.00
636,903712,$45.00,$260.00,$850.00,,,2,$35.00
637,904862,$80.00,,,$200.00,$40.00,4,$10.00
638,906559,$60.00,,,$150.00,,2,$20.00
639,907219,$85.00,,,$0.00,$55.00,4,$10.00
640,910349,$17.00,$195.00,$450.00,$0.00,$35.00,1,$20.00
641,912414,$60.00,$595.00,"$1,950.00",$0.00,$0.00,2,$12.00
642,915823,$220.00,,"$3,600.00",$150.00,$95.00,6,$15.00
643,916232,$129.00,$800.00,"$1,900.00",$210.00,$60.00,2,$0.00
644,917308,$220.00,,"$4,000.00",$200.00,$40.00,4,$10.00
645,919483,$91.00,,,$250.00,$50.00,2,$25.00
646,919608,$55.00,,$500.00,,,1,$5.00
647,922906,$116.00,,,$300.00,$60.00,3,$25.00
648,922907,$83.00,,,$250.00,$50.00,2,$25.00
649,924382,$161.00,,,$500.00,$100.00,3,$20.00
650,924449,$180.00,,,$500.00,$100.00,3,$20.00
651,925557,$80.00,,,$200.00,$50.00,3,$10.00
652,927148,$70.00,,"$1,500.00",$500.00,$100.00,1,$0.00
653,927472,$180.00,,,$200.00,$75.00,6,$20.00
654,927535,$28.00,$160.00,$640.00,$0.00,$5.00,1,$0.00
655,927600,$50.00,$350.00,,,,1,$0.00
656,927680,$320.00,,,$300.00,$150.00,12,$20.00
657,928725,$100.00,,"$3,000.00",$200.00,$40.00,2,$10.00
658,929663,$134.00,,,$300.00,$60.00,4,$25.00
659,931437,$225.00,,"$3,200.00",$350.00,$60.00,4,$30.00
660,931756,$98.00,$450.00,,,$30.00,2,$0.00
661,933094,$52.00,$300.00,"$1,290.00",$100.00,$30.00,1,$0.00
662,933545,$66.00,,,,,2,$16.00
663,933877,$45.00,,,$100.00,,1,$45.00
664,934979,$110.00,,,$200.00,$75.00,4,$17.00
665,936734,$70.00,,,$150.00,$30.00,2,$10.00
666,936781,$90.00,,,,,2,$0.00
667,936818,$85.00,$600.00,"$1,800.00",$250.00,$60.00,4,$20.00
668,936850,$120.00,,,$250.00,$60.00,4,$20.00
669,936900,$80.00,,"$1,000.00",$300.00,$40.00,2,$40.00
670,937331,$150.00,$830.00,"$3,200.00",$150.00,$65.00,6,$25.00
671,937425,$28.00,$500.00,$527.00,$100.00,$45.00,1,$0.00
672,937501,$42.00,$500.00,$680.00,$0.00,$40.00,1,$0.00
673,937547,$450.00,,,$500.00,$75.00,8,$50.00
674,937657,$100.00,,,$0.00,$30.00,2,$20.00
675,938006,$100.00,,,$0.00,$30.00,2,$20.00
676,938497,$30.00,,$600.00,$100.00,$45.00,1,$0.00
677,938557,$80.00,$500.00,"$1,400.00",$200.00,$50.00,2,$0.00
678,938611,$40.00,$400.00,$600.00,$0.00,$45.00,1,$20.00
679,938626,$42.00,$500.00,$682.00,,$40.00,1,$0.00
680,939692,$90.00,,,$300.00,$80.00,6,$10.00
681,939792,$90.00,,,$300.00,$80.00,6,$10.00
682,940338,$300.00,,,$125.00,$60.00,4,$45.00
683,940374,$85.00,$480.00,"$1,600.00",$100.00,$20.00,2,$20.00
684,942410,$86.00,$635.00,"$2,050.00",$300.00,,3,$8.00
685,942574,$65.00,$549.00,"$1,625.00",,$15.00,1,$0.00
686,943291,$30.00,$170.00,$550.00,,,1,$0.00
687,945007,$89.00,,"$2,000.00",$100.00,$30.00,2,$20.00
688,945564,$120.00,,"$2,200.00",$150.00,$65.00,4,$10.00
689,946122,$126.00,,,$200.00,$50.00,2,$17.00
690,946881,$119.00,,"$1,780.00",$200.00,$33.00,2,$23.00
691,947269,$150.00,,,$300.00,$50.00,8,$10.00
692,950784,$29.00,,,,,1,$12.00
693,13977576,$12.00,,,,,1,$0.00
694,953750,$59.00,,,,,1,$0.00
695,954380,$35.00,$275.00,,$150.00,$45.00,1,$20.00
696,956256,$80.00,,,$200.00,$40.00,3,$20.00
697,21161304,$40.00,,,$0.00,$0.00,1,$0.00
698,957402,$87.00,$599.00,"$1,599.00",$200.00,$50.00,1,$0.00
699,957657,$80.00,$900.00,"$2,500.00",$100.00,$50.00,4,$10.00
700,957918,$125.00,$650.00,"$1,500.00",$100.00,$35.00,2,$10.00
701,959089,$238.00,,,$0.00,$50.00,2,$50.00
702,959564,$130.00,,,$200.00,$60.00,2,$20.00
703,959725,$28.00,$165.00,$650.00,$100.00,$5.00,1,$28.00
704,959840,$40.00,,,,$9.00,2,$0.00
705,959880,$37.00,,,$0.00,$9.00,10,$10.00
706,961548,$92.00,$450.00,"$1,400.00",$200.00,$40.00,2,$25.00
707,963109,$170.00,$880.00,,$200.00,$40.00,6,$20.00
708,963289,$117.00,$750.00,"$2,100.00",$400.00,$65.00,4,$20.00
709,963533,$230.00,,,"$1,000.00",$150.00,12,$0.00
710,965229,$120.00,,"$2,860.00",$200.00,$80.00,5,$15.00
711,965441,$119.00,,,$300.00,$50.00,4,$25.00
712,965681,$100.00,,,$300.00,$100.00,6,$0.00
713,965712,$99.00,,,$300.00,$100.00,6,$0.00
714,965733,$230.00,,,"$1,000.00",$150.00,12,$0.00
715,966895,$35.00,,,,,1,$20.00
716,966910,$99.00,,,$0.00,$0.00,1,$0.00
717,967346,$300.00,,,"$1,000.00",$150.00,10,$0.00
718,971855,$200.00,,,$200.00,$45.00,2,$20.00
719,971858,$200.00,,,$200.00,$45.00,2,$10.00
720,971896,$65.00,,"$1,350.00",$400.00,$50.00,2,$20.00
721,972000,$37.00,$400.00,$800.00,$200.00,$20.00,2,$20.00
722,976595,$186.00,,,$200.00,$75.00,2,$20.00
723,977496,$135.00,$840.00,"$3,600.00",$300.00,$70.00,2,$20.00
724,977631,$60.00,,,$150.00,$60.00,2,$25.00
725,977745,$60.00,,,$150.00,$60.00,2,$35.00
726,978990,$59.00,,,$120.00,$0.00,1,$20.00
727,979073,$80.00,$400.00,"$1,400.00",$0.00,$40.00,1,$5.00
728,982915,$59.00,,"$2,400.00",$150.00,$50.00,2,$15.00
729,984985,$43.00,,,$100.00,$20.00,1,$0.00
730,985066,$200.00,,,$200.00,$45.00,2,$10.00
731,985310,$65.00,$260.00,$650.00,$0.00,$30.00,1,$0.00
732,986015,$110.00,$550.00,"$1,900.00",$200.00,$40.00,1,$0.00
733,986101,$55.00,,,$200.00,$50.00,2,$20.00
734,986692,$70.00,,,$100.00,$50.00,4,$0.00
735,986867,$150.00,,,$300.00,$50.00,2,$15.00
736,987508,$49.00,,,$150.00,$20.00,1,$10.00
737,987773,$35.00,$150.00,$480.00,$0.00,$0.00,1,$10.00
738,988755,$150.00,,,$300.00,$50.00,2,$15.00
739,988917,$89.00,,,,$20.00,4,$20.00
740,990948,$25.00,,$380.00,,$5.00,1,$25.00
741,993497,$52.00,$850.00,"$1,650.00",$500.00,$65.00,2,$0.00
742,995920,$22.00,$115.00,$400.00,$100.00,$0.00,1,$15.00
743,996059,$108.00,,,$120.00,$0.00,3,$12.00
744,996713,$29.00,,,$295.00,$19.00,1,$0.00
745,998726,$132.00,,,$200.00,$89.00,1,$0.00
746,1000335,$80.00,$180.00,"$1,000.00",$100.00,$15.00,1,$25.00
747,1001823,$65.00,,,$86.00,$50.00,1,$18.00
748,1002233,$99.00,,,$0.00,$85.00,4,$20.00
749,1002372,$100.00,$370.00,"$1,500.00",$500.00,$100.00,4,$15.00
750,1005399,$600.00,,,$500.00,$120.00,10,$30.00
751,1005420,$780.00,,,$600.00,$120.00,1,$0.00
752,1005754,$115.00,$820.00,,$150.00,$40.00,2,$20.00
753,1005775,$75.00,$500.00,$650.00,,,2,$30.00
754,1005826,$65.00,$315.00,$650.00,,,1,$15.00
755,1007939,$79.00,,,$200.00,$45.00,2,$12.00
756,1008717,$420.00,,,$300.00,$140.00,10,$20.00
757,1009086,$18.00,,,$100.00,$15.00,1,$20.00
758,1010181,$30.00,,,$100.00,$15.00,1,$20.00
759,1010589,$99.00,,,$0.00,$85.00,4,$20.00
760,1011083,$110.00,,,$250.00,$50.00,2,$20.00
761,1013513,$129.00,,,$200.00,$50.00,3,$20.00
762,1014822,$100.00,$600.00,"$2,850.00",$300.00,$65.00,4,$20.00
763,1015663,$30.00,,,$75.00,$10.00,1,$10.00
764,1015758,$40.00,,,$0.00,$20.00,2,$15.00
765,1016104,$450.00,"$1,700.00","$4,500.00",$350.00,$75.00,8,$50.00
766,1018053,$29.00,,,,$10.00,1,$22.00
767,1020452,$70.00,,"$1,150.00",$150.00,$40.00,2,$30.00
768,1021297,$36.00,$139.00,$559.00,,$15.00,1,$8.00
769,1021299,$42.00,$245.00,"$1,050.00",$0.00,$15.00,1,$0.00
770,1021389,$120.00,$550.00,"$1,700.00",$0.00,$70.00,4,$25.00
771,1021822,$26.00,,$450.00,$100.00,,2,$22.00
772,1024587,$19.00,,$460.00,$100.00,$0.00,2,$25.00
773,1025705,$85.00,$650.00,"$2,000.00",$500.00,$50.00,2,$15.00
774,1025707,$101.00,,,$200.00,$60.00,3,$20.00
775,1027560,$25.00,$286.00,$865.00,$0.00,$0.00,1,$0.00
776,1027718,$89.00,,,$500.00,$60.00,2,$20.00
777,1109398,$26.00,$200.00,$450.00,$100.00,$25.00,1,$0.00
778,1027732,$99.00,,,$500.00,$60.00,2,$20.00
779,1028836,$150.00,,,$350.00,$60.00,2,$40.00
780,1029587,$110.00,,"$1,900.00",,,1,$0.00
781,1032836,$130.00,$590.00,"$1,500.00",$150.00,$0.00,2,$25.00
782,1036032,$12.00,,,$200.00,,1,$0.00
783,1037668,$130.00,,,$300.00,$110.00,6,$0.00
784,1037836,$69.00,,"$1,750.00","$1,000.00",$100.00,2,$20.00
785,1039162,$165.00,$880.00,"$2,250.00",$0.00,$0.00,4,$5.00
786,1039211,$102.00,$600.00,"$2,500.00",$300.00,$50.00,4,$10.00
787,1041060,$126.00,,,$200.00,$70.00,2,$20.00
788,1044121,$80.00,,,$200.00,$75.00,3,$20.00
789,1044862,$105.00,,,,,1,$0.00
790,1047089,$80.00,,,,$50.00,2,$10.00
791,1049897,$127.00,,,$200.00,$65.00,6,$25.00
792,1052151,$80.00,,,$150.00,$38.00,4,$16.00
793,1052846,$80.00,,,$150.00,$32.00,2,$15.00
794,1056112,$26.00,,$410.00,$100.00,,2,$23.00
795,1060042,$35.00,,,,,1,$0.00
796,1060614,$132.00,,"$2,980.00",$250.00,$40.00,5,$15.00
797,1061343,$99.00,$650.00,"$1,250.00",$400.00,$40.00,2,$15.00
798,1063092,$25.00,,,,,1,$0.00
799,1064956,$79.00,$490.00,"$1,050.00",$500.00,$40.00,2,$10.00
800,1064989,$35.00,,,,,1,$12.00
801,1067338,$170.00,,,$200.00,$40.00,1,$0.00
802,1068523,$119.00,,,$100.00,,1,$0.00
803,1068919,$400.00,$840.00,"$1,500.00",$350.00,$50.00,8,$25.00
804,1069572,$123.00,$750.00,"$2,400.00",$200.00,$60.00,4,$25.00
805,1070322,$40.00,,,$100.00,$15.00,4,$8.00
806,2111495,$28.00,$160.00,$360.00,,,1,$0.00
807,1070511,$30.00,,,$100.00,$15.00,3,$8.00
808,1071608,$18.00,,,,,1,$0.00
809,1071740,$599.00,,,$500.00,$90.00,1,$4.00
810,1071787,$26.00,$100.00,$320.00,$0.00,$10.00,1,$0.00
811,1073748,$175.00,$980.00,"$2,800.00",$100.00,$50.00,2,$10.00
812,1074100,$70.00,,,$300.00,$50.00,4,$25.00
813,1075855,$90.00,,,$400.00,$100.00,6,$17.00
814,1077851,$78.00,$475.00,"$1,350.00",$200.00,$25.00,3,$0.00
815,1078049,$150.00,,,,,2,$25.00
816,1079887,$89.00,,,,$30.00,2,$10.00
817,1082656,$149.00,$740.00,"$2,500.00",$200.00,$50.00,2,$20.00
818,1083115,$25.00,,$550.00,$0.00,$20.00,1,$15.00
819,1085376,$44.00,,,$100.00,$30.00,1,$0.00
820,1085881,$72.00,,,$300.00,$60.00,2,$20.00
821,1091090,$70.00,,,,$70.00,1,$0.00
822,1092321,$116.00,$500.00,,,$60.00,1,$0.00
823,1092780,$59.00,,,$0.00,$45.00,2,$17.00
824,1093633,$40.00,$180.00,$380.00,$200.00,,1,$20.00
825,1094534,$50.00,$250.00,$700.00,$88.00,$48.00,1,$20.00
826,1094547,$36.00,,,$86.00,$15.00,1,$0.00
827,1094548,$95.00,,,$200.00,$65.00,1,$0.00
828,1094604,$95.00,$500.00,$900.00,$200.00,$60.00,2,$50.00
829,1094847,$62.00,,"$1,150.00",$100.00,$25.00,3,$12.00
830,1098571,$37.00,,,$0.00,$7.00,2,$0.00
831,1098894,$360.00,,,$200.00,$80.00,10,$50.00
832,1099498,$42.00,,,$0.00,$0.00,2,$5.00
833,1100121,$80.00,$500.00,"$2,000.00",$200.00,$45.00,1,$0.00
834,1100506,$59.00,,,$100.00,$15.00,1,$9.00
835,1102498,$91.00,,"$1,600.00",$200.00,$40.00,2,$15.00
836,1102747,$115.00,,,$300.00,$60.00,5,$0.00
837,1102856,$59.00,,,$0.00,$40.00,2,$16.00
838,1104197,$30.00,,,$75.00,$10.00,1,$5.00
839,1106222,$85.00,,,$200.00,$55.00,4,$10.00
840,1106731,$43.00,,,,,1,$0.00
841,1109264,$21.00,,$395.00,$100.00,$0.00,2,$25.00
842,1109610,$70.00,,"$1,288.00",$300.00,$100.00,1,$0.00
843,1109989,$75.00,,"$2,500.00",$150.00,$45.00,2,$12.00
844,1111406,$50.00,,,$300.00,$45.00,4,$0.00
845,1111408,$50.00,,,$300.00,$45.00,4,$0.00
846,1111410,$80.00,,,$300.00,$50.00,6,$0.00
847,1111412,$100.00,,,$300.00,$50.00,8,$0.00
848,1111418,$60.00,,,$300.00,$50.00,6,$0.00
849,1111989,$126.00,,,$0.00,$57.00,1,$0.00
850,2664990,$105.00,,,$200.00,$55.00,4,$15.00
851,1112838,$130.00,,,$300.00,$65.00,4,$35.00
852,1114170,$17.00,$250.00,$882.00,$100.00,$0.00,1,$17.00
853,1114343,$40.00,$220.00,$410.00,,$30.00,1,$15.00
854,1117699,$60.00,,,$0.00,$10.00,1,$0.00
855,1118161,$50.00,$335.00,,$0.00,$15.00,2,$30.00
856,1119598,$115.00,,,$150.00,$45.00,2,$30.00
857,1124129,$88.00,,,$150.00,,3,$15.00
858,1125212,$350.00,"$1,600.00","$2,800.00",$350.00,$50.00,6,$30.00
859,1129312,$29.00,,"$2,500.00",$200.00,$25.00,1,$6.00
860,1129608,$30.00,"$1,000.00","$2,500.00",$200.00,$25.00,1,$10.00
861,1129827,$350.00,,,$300.00,$105.00,11,$30.00
862,1132445,$90.00,,,$150.00,$100.00,1,$0.00
863,1136160,$20.00,$400.00,"$1,200.00",$150.00,$25.00,1,$6.00
864,1136226,$15.00,$500.00,$600.00,$100.00,$25.00,1,$0.00
865,1136384,$185.00,,,,$45.00,2,$10.00
866,1136527,$25.00,,,$0.00,$0.00,1,$20.00
867,1139069,$100.00,,,$0.00,$30.00,2,$20.00
868,1139434,$54.00,,,$150.00,$75.00,2,$20.00
869,1139564,$601.00,,,$300.00,$70.00,2,$17.00
870,1139791,$20.00,,,,,1,$20.00
871,1139810,$35.00,,,$0.00,$20.00,1,$18.00
872,1139849,$601.00,,,$300.00,$60.00,2,$17.00
873,1140144,$60.00,,"$1,400.00",$0.00,$95.00,2,$0.00
874,1254174,$40.00,,,,,1,$20.00
875,1144815,$29.00,,,$100.00,$20.00,1,$15.00
876,1145940,$230.00,"$1,100.00",,$0.00,$40.00,1,$0.00
877,1146219,$75.00,$550.00,,$100.00,$50.00,2,$15.00
878,1146557,$110.00,,,$300.00,$60.00,4,$15.00
879,10159608,$20.00,,,,,1,$0.00
880,1147333,$155.00,"$1,050.00",,$300.00,$95.00,2,$20.00
881,1147500,$90.00,$540.00,"$1,750.00",$200.00,$40.00,2,$20.00
882,1149191,$100.00,$600.00,"$1,450.00",$250.00,$30.00,2,$10.00
883,1150062,$95.00,$570.00,"$1,300.00",$250.00,$30.00,2,$10.00
