id,listing_id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,square_feet
10011,25330725,1,1,6,1,0,4,1,
10012,25332841,1,1,4,1,2,3,1,
10013,25333007,1,2,2,1,1,1,1,
10014,25333746,1,2,1,1,1,1,1,
10015,25334331,1,1,2,1,1,1,1,
10016,25334862,1,2,1,2,1,1,1,
10017,25335158,1,2,2,1,1,1,1,
10018,25335202,1,1,6,2,3,4,1,
10019,25335962,1,2,2,1,1,1,1,
10020,25336025,1,2,1,1,1,1,1,
10021,25337276,1,2,2,1,1,1,1,
10022,25339734,1,2,2,1,1,1,1,
10023,25339808,1,1,5,2,3,3,1,
10024,25341917,1,2,3,2,1,3,1,
10025,25342123,1,2,1,2,1,1,1,
10026,25342658,4,2,2,1,1,2,1,
10027,25342863,1,1,4,1,2,2,1,
10028,25343335,1,1,3,1,1,2,1,
10029,25344499,1,1,4,1,2,3,1,
10030,25346169,1,2,3,1,1,1,1,
10031,25346699,1,2,2,1,1,1,1,
10032,25347365,1,1,8,2,3,4,1,
10033,25349321,1,2,4,1,1,3,1,
10034,25351963,1,1,6,2,3,6,1,
10035,25360007,1,2,2,2,1,1,1,
10036,25363512,1,1,2,1,1,1,1,
10037,25363675,1,1,2,1,0,1,1,
10038,25363677,1,1,2,1,1,1,1,
10039,25364319,1,1,2,1,0,1,1,
10040,25364321,1,1,2,1,0,1,1,
10041,25365742,1,2,2,1,1,1,1,
10042,25366057,1,2,2,1,2,2,1,
10043,25369120,1,2,2,1,1,1,1,
10044,25372941,1,1,3,1,0,1,1,
10045,25376524,1,2,1,1,1,1,1,
10046,25385211,1,2,2,1,1,1,1,
10047,25386635,1,2,3,1,1,2,1,
10048,25387196,1,1,6,1,4,4,1,
10049,25387614,1,2,2,1,1,1,1,
10050,25387972,1,2,2,1,1,1,1,
10051,25390293,1,2,2,1,1,1,1,
10052,25394372,1,2,2,1,1,1,1,
10053,25395570,14,3,1,1,1,4,1,
10054,25396715,14,3,1,1,1,6,1,
10055,25398665,1,2,1,1,1,1,1,
10056,25399214,1,2,2,1,1,1,1,
10057,25400174,14,3,1,1,1,6,1,
10058,25400322,14,3,1,1,1,6,1,
10059,25400804,4,2,2,1,1,1,1,
10060,25402127,1,2,2,2,1,1,1,
10061,25402379,1,2,2,1,1,1,1,
10062,25410568,1,1,4,2,2,2,1,
10063,25466872,1,2,2,1,1,1,1,
10064,25410602,1,2,1,1,1,1,1,
10065,25416155,3,2,1,1,2,1,1,
10066,25417467,1,2,1,1,1,1,1,
10067,25418692,1,1,4,1,2,2,1,
10068,25419771,1,2,2,1,1,1,1,
10069,25421069,1,2,3,1,1,1,1,
10070,25423066,1,2,2,1,1,1,1,
10071,25424182,1,2,2,1,1,1,1,
10072,25425500,1,2,1,1,1,1,1,
10073,25426979,1,1,5,1,3,3,1,
10074,25432358,1,2,3,2,1,2,1,
10075,25435100,1,2,4,1,1,1,1,
10076,25438476,1,1,5,1,2,3,1,
10077,25440349,1,1,3,1,1,1,1,
10078,25440414,1,2,2,1,1,1,1,
10079,25442485,1,2,2,1,1,1,1,
10080,25442658,1,2,1,1,1,1,1,
10081,25443015,1,1,5,2,3,3,1,
10082,25443271,1,2,2,1,1,1,1,
10083,25443474,1,2,2,1,1,1,1,
10084,25443808,1,2,2,1,1,1,1,
10085,25444746,1,2,2,1,1,1,1,
10086,25445108,1,2,1,1,1,1,1,
10087,25445895,1,1,6,2,3,4,1,
10088,25445936,1,2,1,1,1,1,1,
10089,25446113,1,1,5,2,3,4,1,
10090,25446542,1,1,6,2,3,4,1,
10091,25447266,1,2,9,1,3,7,1,
10092,25447640,1,1,6,1,3,3,1,
10093,25448375,1,2,2,1,1,1,1,
10094,25448440,1,2,2,1,1,1,1,
10095,25451396,1,2,3,1,1,2,1,
10096,25452227,1,2,2,1,1,1,1,
10097,25452471,1,2,2,1,3,1,1,
10098,25453308,1,1,3,1,1,2,1,
10099,25453850,1,2,1,1,1,1,1,
10100,25455513,1,2,1,2,1,1,1,
10101,25464289,1,2,2,1,1,2,1,
10102,25464915,5,2,2,1,1,2,1,
10103,25466013,1,2,2,1,1,1,1,
10104,25466336,1,1,3,1,0,1,1,
10105,25466463,1,2,2,1,2,1,1,
10106,25467125,1,2,2,1,1,1,1,
10107,25467406,1,2,2,1,1,1,1,
10108,25468038,7,2,2,1,1,1,1,
10109,25468475,1,1,4,2,2,3,1,
10110,25468539,1,2,2,1,1,1,1,
10111,25468997,1,2,2,1,1,1,1,
10112,25469484,1,1,4,2,2,2,1,
10113,25470605,7,2,2,1,1,1,1,
10114,25470736,1,2,2,1,1,1,1,
10115,25472169,1,1,5,1,2,2,1,
10116,25472239,14,2,3,1,1,3,1,
10117,25473350,1,2,2,3,1,1,1,
10118,25473626,1,2,4,1,1,4,1,
10119,25474551,1,2,2,2,1,2,1,
10120,25475590,1,1,3,1,2,2,1,
10121,25476489,1,2,4,1,2,2,1,
10122,25476523,1,2,2,1,1,1,1,
10123,25478061,1,2,2,1,1,1,1,
10124,25478676,1,2,2,2,1,1,1,
10125,25913761,1,2,1,1,1,1,1,
10126,25480127,1,2,2,1,1,1,1,
10127,25480861,4,1,4,2,2,3,1,
10128,25483469,1,1,4,1,1,3,1,
10129,25484628,1,2,1,1,1,1,1,
10130,25485414,4,2,2,2,1,1,1,
10131,25488636,1,2,2,1,1,1,1,
10132,25492619,1,2,2,1,1,2,1,
10133,25495095,1,2,2,1,1,2,1,
10134,25495810,1,1,4,1,2,2,1,
10135,25496567,1,1,2,1,1,2,1,
10136,25497446,1,2,2,2,1,1,1,
10137,25497701,1,2,2,2,1,1,1,
10138,25498379,1,2,2,2,1,1,1,
10139,25499687,1,2,4,1,1,2,1,
10140,25499832,1,2,2,1,1,1,1,
10141,25499854,1,1,2,1,1,1,1,
10142,25502150,1,2,2,1,1,1,1,
10143,25502278,1,2,2,1,1,1,1,
10144,25503818,1,2,2,1,1,1,1,
10145,25506524,3,2,2,1,0,1,1,
10146,25531207,1,3,2,1,1,1,1,
10147,25506914,1,1,4,2,2,3,1,
10148,25507231,1,2,1,1,1,1,1,
10149,25507435,1,2,1,1,1,1,1,
10150,25507916,1,2,1,1,1,1,1,
10151,25508184,1,1,8,2,2,4,1,
10152,25508805,1,2,2,1,1,1,1,
10153,25509446,1,2,1,1,1,1,1,
10154,25509511,1,2,3,1,2,2,1,
10155,25510181,1,2,2,1,1,1,1,
10156,25512515,1,2,2,1,1,1,1,
10157,25512540,1,2,3,1,1,2,1,
10158,25515303,1,2,2,1,1,1,1,
10159,25519558,1,2,2,1,1,1,1,
10160,25523861,1,1,4,1,2,2,1,
10161,25524829,1,1,6,2,3,6,1,
10162,25526450,1,2,10,2,5,7,1,
10163,25526554,1,2,2,1,1,1,1,
10164,25526675,1,1,4,1,2,3,1,
10165,25527218,1,1,2,1,1,1,1,
10166,25527385,1,1,8,2,4,1,1,
10167,25528743,1,1,4,1,2,3,1,
10168,25528952,1,1,2,1,1,1,1,
10169,25531162,1,2,2,1,1,1,1,
10170,26772799,1,2,6,1,2,4,1,
10171,25532977,3,2,2,2,1,1,1,
10172,25533832,4,1,4,1,1,2,1,
10173,25534512,1,1,3,1,1,1,1,
10174,25537556,1,1,6,2,2,3,1,
10175,25537849,1,1,8,3,3,4,1,
10176,25538422,7,2,2,1,1,1,1,
10177,25541322,1,1,4,1,1,3,1,
10178,25541486,1,2,2,1,1,1,1,
10179,26843947,1,2,4,1,1,2,1,
10180,25543821,1,1,2,1,1,1,1,
10181,25544007,1,2,2,1,1,2,1,
10182,25545069,1,2,2,2,1,1,1,
10183,25546671,1,2,2,2,1,1,1,
10184,25547513,5,1,4,1,1,2,1,
10185,25548869,1,1,4,1,1,2,1,
10186,25555671,7,2,1,1,1,1,1,
10187,25558394,1,2,2,1,1,1,1,
10188,25559937,1,1,2,1,1,1,1,
10189,25562552,1,1,2,1,2,5,1,
10190,25562961,1,2,1,1,1,1,1,
10191,25563291,1,1,2,1,2,5,1,
10192,25563724,1,2,2,1,1,1,1,
10193,25565164,1,2,2,2,1,1,1,
10194,25565273,1,2,2,2,1,1,1,
10195,25565286,1,2,3,2,1,1,1,
10196,25567613,1,1,4,1,2,2,1,
10197,25567860,1,1,4,2,1,2,1,
10198,25569395,1,2,5,1,2,3,1,
10199,25570274,1,1,6,1,2,5,1,
10200,25570296,1,1,6,1,2,4,1,
10201,25570472,1,2,1,1,1,1,1,
10202,25570622,1,2,1,1,1,1,1,
10203,25576787,1,2,2,1,1,1,1,
10204,25579367,4,2,2,1,1,1,1,
10205,25579414,1,2,1,1,1,1,1,
10206,25594165,1,2,2,1,0,1,1,
10207,25601902,1,2,1,1,1,1,1,
10208,25604841,1,2,4,1,1,2,1,
10209,25605008,1,1,3,1,2,2,1,
10210,25605647,1,2,9,1,2,5,1,
10211,25608884,1,2,2,1,1,2,1,
10212,25609474,4,1,5,1,2,4,1,
10213,25610199,1,1,8,1,4,6,1,
10214,25615283,1,1,3,1,2,2,1,
10215,25622223,1,1,6,1,2,4,1,
10216,25624465,1,2,3,2,3,4,1,
10217,25625078,1,2,4,1,2,2,1,
10218,25625791,1,2,4,1,2,2,1,
10219,25649397,1,2,2,1,1,1,1,
10220,25651827,1,1,5,2,4,4,1,
10221,25652404,3,1,2,1,1,1,1,
10222,25655337,1,1,4,1,1,2,1,
10223,25798159,5,1,3,2,3,6,1,
10224,25656582,1,2,3,3,1,2,1,
10225,25657742,1,2,1,1,1,1,1,
10226,25658762,3,1,2,1,0,1,1,
10227,25659452,1,2,2,3,1,1,1,
10228,25659953,1,2,1,3,1,1,1,
10229,25660109,1,2,3,1,1,2,1,
10230,25661387,1,2,3,3,1,2,1,
10231,25661737,1,2,4,3,1,4,1,
10232,25663181,1,2,4,1,0,2,1,
10233,25668152,3,1,6,2,2,4,1,
10234,25673493,1,2,2,1,1,1,1,
10235,25678535,1,1,7,1,2,3,1,
10236,25698583,1,2,2,1,1,1,1,
10237,25702128,1,1,2,1,0,1,1,
10238,25703861,1,1,2,1,1,1,1,
10239,25705437,1,2,1,1,1,1,1,
10240,25706139,1,1,2,1,1,1,1,
10241,25707148,1,1,2,1,1,1,1,
10242,25707470,1,2,2,1,1,1,1,
10243,25710970,1,2,2,1,1,1,1,
10244,25711336,1,2,2,1,1,1,1,
10245,25711522,1,1,2,1,1,1,1,
10246,25711572,1,2,1,1,1,1,1,
10247,25711983,1,1,2,1,1,1,1,
10248,25712520,1,1,2,1,1,1,1,
10249,25714900,1,2,4,1,1,2,1,
10250,25715089,1,1,6,2,3,5,1,
10251,25716994,1,2,2,1,1,1,1,
10252,25717421,13,2,4,1,1,2,1,
10253,25718525,1,1,4,1,2,2,1,
10254,25719774,1,2,3,1,1,2,1,
10255,25720879,1,2,2,1,1,1,1,
10256,25722169,1,2,2,1,1,1,1,
10257,25728333,1,2,2,1,0,2,1,
10258,25730041,1,2,2,1,1,1,1,
10259,25732669,1,2,1,1,1,1,1,
10260,25738522,1,2,4,1,2,4,1,
10261,25755341,1,1,4,1,2,2,1,
10262,25758097,1,2,6,2,3,3,1,
10263,25759221,1,1,4,1,3,3,1,
10264,25760516,1,2,2,1,1,1,1,
10265,25761533,1,2,3,1,1,2,1,
10266,25762558,1,1,4,1,2,3,1,
10267,25764013,1,2,3,2,2,3,1,
10268,25768513,1,2,2,1,0,1,1,
10269,25768592,1,2,1,1,1,1,1,
10270,25768751,4,2,2,1,1,2,1,
10271,25770074,1,2,1,2,0,1,1,
10272,25773976,1,2,2,1,1,1,1,
10273,25775552,1,2,3,1,1,1,1,
10274,25775773,1,2,1,1,1,1,1,
10275,25777016,1,1,5,2,3,3,1,
10276,25799320,1,2,2,1,1,1,1,
10277,25777243,1,2,2,1,0,1,1,
10278,25778302,1,2,4,1,1,2,1,
10279,25778443,1,2,4,1,1,1,1,
10280,25778696,1,2,2,1,0,1,1,
10281,25779838,1,2,2,1,0,1,1,
10282,25780578,1,2,4,2,2,2,1,
10283,25785758,1,1,4,1,1,2,1,
10284,25789175,1,1,4,1,1,2,1,
10285,25790301,1,2,1,1,1,1,1,
10286,25791152,1,2,2,1,1,1,1,
10287,25792966,14,3,8,2,1,8,1,
10288,25795479,1,1,8,2,4,4,1,
10289,25795542,13,2,2,1,1,1,1,
10290,25796738,1,2,4,1,1,1,1,
10291,25797415,1,2,3,1,1,2,1,
10292,25799764,1,1,10,2,5,7,1,
10293,25800374,1,2,3,1,1,3,1,
10294,25802239,1,1,4,1,1,2,1,
10295,25807909,1,2,2,1,1,1,1,
10296,25808617,1,2,2,1,1,1,1,
10297,25808685,1,1,2,1,1,1,1,
10298,25819088,5,1,6,2,6,6,1,
10299,25821002,1,1,2,1,1,1,1,
10300,25821392,1,1,2,1,1,1,1,
10301,25822876,1,1,4,2,2,2,1,
10302,25823209,1,2,1,2,1,1,1,
10303,25824514,1,1,5,2,4,5,1,
10304,25825122,1,1,6,2,4,6,1,
10305,25825693,1,1,6,2,3,5,1,
10306,25825839,23,2,2,1,1,1,1,
10307,25826756,2,2,2,0,1,1,1,
10308,25826970,23,2,3,1,1,2,1,
10309,25827206,1,1,4,1,1,2,1,
10310,25827221,1,2,2,1,1,1,1,
10311,25828056,1,2,2,1,1,1,1,
10312,25828513,1,2,1,1,1,1,1,
10313,25828724,1,2,4,1,1,1,1,
10314,25830104,1,2,1,1,1,1,1,
10315,25832118,1,1,6,2,3,6,1,
10316,25832349,1,1,6,2,3,6,1,
10317,25832582,1,2,2,1,1,2,1,
10318,25832801,1,2,5,1,2,3,1,
10319,25835897,1,2,2,1,1,1,1,
10320,25837003,1,2,2,1,1,1,1,
10321,25841695,1,2,3,2,1,1,1,
10322,25841969,4,2,2,1,1,1,1,
10323,25842444,4,2,2,1,1,1,1,
10324,25847866,1,2,2,1,1,2,1,
10325,25848665,1,3,2,1,1,1,1,
10326,25848972,3,1,4,1,1,1,1,
10327,25851623,1,1,4,1,2,3,1,
10328,25852148,1,1,5,1,3,3,1,
10329,25852371,1,1,4,1,2,3,1,
10330,25853373,1,2,2,1,1,1,1,
10331,25853699,1,2,1,1,1,1,1,
10332,25855332,1,2,2,2,1,1,1,
10333,25856449,1,1,6,2,2,4,1,
10334,25858001,1,1,4,1,2,2,1,
10335,25861817,18,2,1,1,1,1,1,
10336,25863541,1,2,2,1,1,1,1,
10337,25864115,10,2,2,1,1,2,1,
10338,25866698,1,2,1,2,1,1,1,
10339,25867202,1,2,4,1,1,3,1,
10340,25868959,1,1,6,3,3,6,1,
10341,25874993,1,2,4,1,2,3,1,
10342,25876177,1,1,6,1,3,4,1,
10343,25880593,1,1,4,1,1,1,1,
10344,25887595,1,2,2,1,1,2,1,
10345,25888727,1,2,2,2,2,1,1,
10346,25889784,1,2,1,1,1,1,1,
10347,25897337,1,1,2,1,1,1,1,
10348,25897963,1,1,4,1,2,3,1,
10349,25899762,1,2,2,1,1,1,1,
10350,25900194,1,1,2,1,2,3,1,
10351,25902377,1,1,3,1,3,4,1,
10352,25902955,1,1,2,1,1,1,1,
10353,25903531,1,1,2,1,1,1,1,
10354,25906336,1,1,2,1,1,2,1,
10355,25907045,1,1,2,1,1,2,1,
10356,25908691,1,1,6,1,2,3,1,
10357,25909888,1,2,5,1,2,4,1,
10358,25910928,5,1,6,1,2,4,1,
10359,25914300,1,2,2,1,1,1,1,
10360,25923934,1,1,6,2,2,3,1,
10361,25924017,1,1,4,1,1,1,1,
10362,25927223,1,1,6,1,2,1,1,
10363,25927238,13,2,1,1,1,1,1,
10364,25927581,1,1,6,2,3,4,1,
10365,25927824,1,1,5,1,2,4,1,
10366,25928373,1,1,3,1,2,2,1,
10367,25928680,1,1,6,1,2,5,1,
10368,25928729,1,1,3,1,2,2,1,
10369,25928900,1,1,4,1,2,2,1,
10370,25929001,1,1,3,1,1,2,1,
10371,25929291,1,2,1,1,1,1,1,
10372,25930085,1,1,2,1,1,1,1,
10373,25933357,1,1,4,2,2,2,1,
10374,25934559,1,1,3,1,2,2,1,
10375,25935786,1,1,4,1,2,2,1,
10376,25937200,1,1,4,2,2,2,1,
10377,25938664,1,2,1,1,1,1,1,
10378,25940594,2,2,2,1,1,1,1,
10379,25941903,1,1,10,2,5,7,1,
10380,25943066,1,2,2,1,1,1,1,
10381,25944448,7,2,1,1,1,1,1,
10382,25947230,1,2,3,3,1,2,1,
10383,25953727,4,1,5,2,3,5,1,
10384,25956989,1,2,2,1,1,2,1,
10385,25957197,1,2,2,1,1,1,1,
10386,25958532,1,1,2,1,1,1,1,
10387,25958875,1,1,6,1,3,4,1,
10388,25959485,1,1,6,2,3,6,1,
10389,25959788,1,1,2,1,1,1,1,
10390,25959890,1,1,4,2,3,3,1,
10391,25960520,1,1,3,1,3,3,1,
10392,25960585,1,2,1,2,1,1,1,
10393,26008194,1,1,4,1,2,2,1,
10394,25962165,1,2,1,1,1,1,1,
10395,25965709,1,1,4,1,2,2,1,
10396,25967775,1,2,2,2,1,1,1,
10397,25970349,1,1,6,2,3,3,1,
10398,25971153,1,1,2,1,1,1,1,
10399,25972421,3,3,2,1,1,1,1,
10400,26008844,1,1,4,1,2,2,1,
10401,25974901,1,1,5,1,1,1,1,
10402,25976322,1,1,2,1,1,1,1,
10403,25976512,1,1,2,1,1,1,1,
10404,25986087,1,1,7,1,4,6,1,
10405,25986448,1,2,2,1,1,1,1,
10406,25988063,1,2,3,1,1,2,1,
10407,25988746,1,1,6,1,4,4,1,
10408,25988976,1,2,2,1,1,1,1,
10409,25989485,1,1,10,4,4,5,1,
10410,25990374,1,2,2,1,1,1,1,
10411,25991069,1,2,1,1,1,1,1,
10412,25991322,1,1,6,2,3,4,1,
10413,26010882,1,2,3,1,1,2,1,
10414,25992598,1,2,2,1,1,1,1,
10415,25994542,1,2,2,1,1,1,1,
10416,25996203,1,2,1,1,1,1,1,
10417,25996399,1,2,2,1,1,1,1,
10418,26026452,1,2,1,1,1,1,1,
10419,25996813,1,1,9,2,4,8,1,
10420,25997139,1,2,2,1,1,1,1,
10421,25999765,1,1,6,2,3,4,1,
10422,26000199,1,1,1,1,1,1,1,
10423,26003041,1,1,3,1,2,2,1,
10424,26007283,1,1,6,2,2,4,1,
10425,26015555,1,1,2,1,1,1,1,
10426,26018470,4,2,4,1,1,2,1,
10427,26018583,1,2,2,1,1,1,1,
10428,26021773,1,1,4,1,2,2,1,
10429,26021802,1,2,2,1,1,1,1,
10430,26021864,1,2,2,1,1,1,1,
10431,26021884,1,1,4,2,2,3,1,
10432,26022088,1,1,2,1,2,2,1,
10433,26029744,1,1,2,1,1,1,1,
10434,26027872,1,1,2,1,0,1,1,
10435,26028659,1,2,2,1,1,1,1,
10436,26029595,1,1,4,2,2,3,1,
10437,26030039,1,2,3,2,1,3,1,
10438,26030842,1,2,2,2,1,2,1,
10439,26031033,1,1,4,2,2,2,1,
10440,26034012,1,2,2,2,1,1,1,
10441,26035661,4,2,2,2,1,2,1,
10442,26043088,7,1,10,2,5,7,1,
10443,26043915,1,1,6,2,3,4,1,
10444,26117184,1,2,4,2,2,3,1,
10445,26047503,1,2,2,1,1,1,1,
10446,26048239,1,2,4,1,2,2,1,
10447,26048291,1,2,3,1,1,1,1,
10448,26048965,1,1,4,1,1,1,1,
10449,26050343,1,1,2,1,1,1,1,
10450,26050929,1,1,10,3,4,7,1,
10451,26051573,1,1,4,1,1,1,1,
10452,26052130,1,1,3,1,1,2,1,
10453,26055164,1,1,4,1,2,3,1,
10454,26057523,1,2,7,2,0,4,1,
10455,26059885,1,2,2,1,1,1,1,
10456,26060518,1,1,5,1,2,4,1,
10457,26062267,1,2,2,1,1,1,1,
10458,26062278,1,2,2,2,1,1,1,
10459,26062674,1,1,5,1,3,3,1,
10460,26062770,1,2,2,1,1,1,1,
10461,26071271,5,1,5,1,2,4,1,
10462,26073727,1,2,3,1,1,1,1,
10463,26074032,5,1,5,1,2,4,1,
10464,26074866,1,2,3,2,1,1,1,
10465,26077300,1,1,7,2,2,6,1,
10466,26088957,1,2,2,1,1,1,1,
10467,26079508,1,2,2,1,1,1,1,
10468,26079747,1,1,2,1,2,3,1,
10469,26081253,1,2,1,1,1,1,1,
10470,26082804,1,2,2,1,1,1,1,
10471,26090518,1,1,4,1,1,2,1,
10472,26091557,1,1,4,1,1,2,1,
10473,26093352,1,1,2,1,1,1,1,
10474,26095372,1,1,6,2,4,4,1,
10475,26095794,1,1,2,1,0,1,1,
10476,26096253,1,2,2,1,1,1,1,
10477,26096710,1,2,2,1,1,1,1,
10478,26100858,1,2,2,1,1,1,1,
10479,26103519,1,2,2,1,1,1,1,
10480,26104492,1,2,2,1,1,1,1,
10481,26105391,1,1,4,1,2,2,1,
10482,26107382,1,2,1,1,1,1,1,
10483,26113709,14,2,3,1,1,3,1,
10484,26114423,1,2,2,1,1,1,1,
10485,26117104,1,2,2,1,1,1,1,
10486,26117934,1,2,2,1,1,2,1,
10487,26118914,1,2,1,1,1,1,1,
10488,26120284,5,1,6,2,3,4,1,
10489,26120851,1,2,2,1,1,1,1,
10490,26121783,1,2,2,1,1,1,1,
10491,26128728,1,1,5,1,3,5,1,
10492,26130084,1,2,1,1,1,1,1,
10493,26130162,1,1,4,2,2,2,1,
10494,26132294,1,2,1,1,1,1,1,
10495,26134441,1,2,2,2,1,1,1,
10496,26432482,1,2,2,1,1,1,1,
10497,26136172,1,2,3,2,1,2,1,
10498,26142849,1,1,3,1,1,2,1,
10499,26143740,1,2,2,1,1,1,1,
10500,26147794,1,1,7,1,3,4,1,
10501,26148233,1,2,2,1,1,1,1,
10502,26151863,1,2,2,1,1,1,1,
10503,26164396,1,2,2,1,1,1,1,
10504,26166669,1,2,2,1,1,1,1,
10505,26175648,1,2,2,1,0,1,1,
10506,26175893,1,1,2,1,1,1,1,
10507,26179143,1,1,4,1,2,3,1,
10508,26180735,1,1,4,1,3,3,1,
10509,26181183,1,2,2,1,1,1,1,
10510,26181888,1,1,6,1,2,5,1,
10511,26182915,1,1,4,1,0,1,1,
10512,26183999,1,1,4,1,0,1,1,
10513,26184637,1,2,2,1,1,1,1,
10514,26187878,1,2,2,1,1,1,1,
10515,26433255,1,1,2,1,1,1,1,
10516,26191034,1,2,8,2,4,6,1,
10517,26191713,1,1,2,1,1,1,1,
10518,26194384,1,2,1,1,1,1,1,
10519,26195417,1,1,2,1,1,1,1,
10520,26212962,1,1,5,2,3,4,1,
10521,26213068,1,2,3,1,1,3,1,
10522,26213338,1,1,4,1,1,1,1,
10523,26215601,1,2,2,1,1,1,1,
10524,26215933,1,2,2,1,1,1,1,
10525,26216704,1,1,6,1,3,4,1,
10526,26222525,1,2,1,1,1,1,1,
10527,26229014,1,1,2,1,1,2,1,
10528,26225096,1,2,2,1,1,1,1,
10529,26226718,1,2,1,1,1,1,1,
10530,26226832,1,2,2,1,1,1,1,
10531,26228944,1,1,4,1,3,3,1,
10532,26229633,1,2,1,1,1,1,1,
10533,26229652,1,2,2,1,1,1,1,
10534,26232101,1,1,4,1,1,2,1,
10535,26240800,1,1,8,2,4,8,1,
10536,26241022,1,1,4,1,1,1,1,
10537,26241260,1,1,6,2,3,5,1,
10538,26242605,1,1,2,1,0,1,1,
10539,26243252,1,2,1,1,1,1,1,
10540,26269401,1,2,3,1,1,2,1,
10541,26245828,1,2,2,1,0,2,1,
10542,26247209,1,1,4,1,2,2,1,
10543,26247982,1,1,4,1,2,3,1,
10544,26248234,1,2,2,1,1,1,1,
10545,26251973,1,2,2,1,1,1,1,
10546,26251981,1,1,4,1,1,2,1,
10547,26253970,1,2,6,1,4,5,1,
10548,26263467,1,1,5,1,1,3,1,
10549,26264931,1,2,2,1,1,1,1,
10550,26268920,1,1,3,1,2,2,1,
10551,26270655,1,2,3,1,1,2,1,
10552,26273061,1,1,5,1,2,3,1,
10553,26275239,1,2,1,1,1,1,1,
10554,26280936,1,2,2,1,0,1,1,
10555,26284742,1,1,4,1,2,2,1,
10556,26288972,1,2,2,1,1,1,1,
10557,26291647,1,2,2,4,1,2,1,
10558,26291668,1,2,2,1,2,1,1,
10559,26293861,1,2,2,1,1,1,1,
10560,26296370,3,2,2,1,1,1,1,
10561,26296963,1,1,2,1,1,1,1,
10562,26299599,1,2,1,1,1,1,1,
10563,26299665,1,2,1,1,1,1,1,
10564,26301460,1,2,2,1,1,2,1,
10565,26301891,1,2,2,1,1,1,1,
10566,26313161,4,1,4,1,1,1,1,
10567,26313671,1,2,2,1,1,1,1,
10568,26313903,1,1,1,1,0,1,1,
10569,26314788,1,2,4,1,1,3,1,
10570,26315479,1,1,4,1,2,3,1,
10571,26318862,1,1,4,1,1,1,1,
10572,26319639,1,1,5,1,2,3,1,
10573,26320532,1,1,4,1,1,1,1,
10574,26322430,1,1,4,1,1,2,1,
10575,26322704,1,2,2,1,1,1,1,
10576,26322934,1,2,2,1,1,1,1,
10577,26325850,1,1,2,1,1,2,1,
10578,26326618,1,2,2,1,1,1,1,
10579,26331239,1,2,2,1,1,1,1,
10580,26333840,1,2,2,4,1,2,1,
10581,26334784,1,2,2,2,1,1,1,
10582,26340643,1,2,1,2,1,1,1,
10583,26342370,1,1,2,1,1,1,1,
10584,26342440,19,1,2,1,2,2,1,
10585,26343202,1,1,8,2,3,6,1,
10586,26343308,1,1,3,1,1,1,1,
10587,26343961,1,1,4,1,1,2,1,
10588,26345440,1,2,2,1,1,1,1,
10589,26345987,1,2,2,1,1,1,1,
10590,26347176,1,1,6,1,0,3,1,
10591,26348156,1,2,2,1,1,1,1,
10592,26348233,1,1,4,1,1,1,1,
10593,26349223,1,2,2,1,1,1,1,
10594,26350084,1,1,6,1,2,4,1,
10595,26350498,1,1,6,1,3,6,1,
10596,26350742,1,2,3,1,1,1,1,
10597,26352606,1,2,2,1,1,1,1,
10598,26354738,3,1,3,1,0,1,1,
10599,26356676,1,2,2,1,1,1,1,
10600,26358753,13,2,4,1,2,3,1,
10601,26362757,1,2,1,1,1,1,1,
10602,26362966,1,1,4,1,2,4,1,
10603,26363429,1,2,1,1,1,1,1,
10604,26363489,1,2,5,1,3,4,1,
10605,27329834,1,2,2,1,1,1,1,
10606,26364987,1,2,1,1,1,1,1,
10607,26366403,1,2,2,1,1,1,1,
10608,26373373,1,2,2,1,1,1,1,
10609,26373550,4,1,8,2,3,4,1,
10610,26374180,1,1,4,1,1,2,1,
10611,26375868,1,1,8,2,4,5,1,
10612,26376680,1,2,1,1,0,1,1,
10613,26377060,1,2,2,1,1,1,1,
10614,26377647,1,2,1,1,0,1,1,
10615,26377825,1,2,2,1,1,2,1,
10616,26379501,3,1,4,1,0,1,1,
10617,26380958,1,1,4,1,1,1,1,
10618,26382633,3,1,4,1,0,1,1,
10619,26383511,1,2,1,1,1,1,1,
10620,26384160,1,1,2,1,1,1,1,
10621,26384731,1,1,4,1,1,1,1,
10622,26386867,1,1,3,2,2,2,1,
10623,26386979,1,2,1,1,1,1,1,
10624,26387202,5,2,1,6,1,1,1,
10625,26387235,4,1,4,1,2,3,1,
10626,26387761,4,1,4,1,2,3,1,
10627,26387879,4,1,4,1,2,3,1,
10628,26388426,1,2,2,2,1,1,1,
10629,26394144,1,2,2,1,1,2,1,
10630,26400467,1,1,4,2,2,2,1,
10631,26402690,1,2,2,1,1,1,1,
10632,26402751,1,2,1,1,1,1,1,
10633,26402971,1,2,1,1,1,1,1,
10634,26405231,1,1,4,1,1,1,1,
10635,26405291,1,1,2,1,1,1,1,
10636,26405311,1,1,2,1,1,1,1,
10637,26405502,1,1,4,1,2,2,1,
10638,26406892,1,2,1,2,1,1,1,
10639,26407318,1,2,1,2,1,1,1,
10640,26408463,1,2,1,1,1,1,1,
10641,26408674,1,1,4,2,2,3,1,
10642,26408884,1,2,1,1,1,1,1,
10643,26410714,1,2,2,4,1,1,1,
10644,26411411,1,2,2,1,1,1,1,
