id,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification
1672204,f,3,f,f
1672691,f,2,f,f
1676521,f,2,f,f
1677706,f,2,f,f
1678347,f,2,f,f
1681925,f,3,f,f
1682078,f,3,t,t
1684849,f,3,f,f
1690054,f,2,f,f
1691141,f,2,f,f
1691556,f,2,t,t
1691573,f,2,f,f
1694030,f,2,f,f
1694394,f,2,f,f
1699028,f,3,f,f
1699529,f,1,f,f
1702721,f,2,f,f
1715895,f,3,f,f
1716072,f,3,f,f
1719170,f,2,f,f
1720909,f,2,f,t
1723940,f,2,f,f
1727835,f,3,f,f
1728329,f,3,f,t
1730296,f,3,f,f
1735947,f,3,f,f
1737505,f,2,f,f
1739507,f,2,f,f
1743716,f,3,f,f
1744379,f,3,f,f
1749928,f,2,f,f
1756975,f,2,f,f
1757901,f,2,f,f
1759069,f,2,f,f
1766602,f,2,f,f
1770267,f,1,f,f
1771980,f,2,f,f
2111196,f,3,f,f
1775452,f,2,f,f
1775920,f,2,f,f
1776811,f,3,f,f
1785131,f,2,f,f
1787830,f,2,f,f
1790446,f,2,f,f
1792091,f,2,f,f
1800198,f,2,f,f
1806167,f,2,f,f
1808321,f,3,f,f
1808631,f,2,f,f
1808891,f,2,f,f
1809593,f,3,f,f
1810923,f,2,f,f
1811002,f,2,f,f
1814248,f,2,f,f
1814378,f,2,f,f
1817640,f,2,f,f
1819306,f,1,f,f
1821064,f,2,f,f
1822149,f,2,f,f
1823574,f,2,f,f
1823712,f,2,f,f
1823916,f,2,f,f
1823947,f,2,f,f
1823987,f,2,f,f
1825621,f,3,f,f
1826858,f,2,f,f
1830012,f,2,t,t
1830227,f,1,f,f
1830917,f,2,f,f
1831778,f,2,f,f
1834026,f,2,f,f
1839281,f,2,f,f
1839552,f,2,f,f
1839612,f,2,f,f
1839651,f,3,f,f
1843084,f,3,f,f
1847236,f,3,f,f
1847411,f,2,f,f
1851161,f,3,f,f
1853214,f,2,f,f
1858192,f,2,f,t
1862225,f,3,f,f
1862971,f,2,f,f
1864002,f,1,f,f
1864376,f,2,f,f
26083596,f,2,f,f
1868652,f,3,f,f
1881296,f,3,f,f
1882669,f,2,f,f
1882719,f,3,f,f
1885947,f,2,f,f
1888498,f,3,f,f
1889121,f,2,f,f
1892264,f,2,f,t
1899576,f,2,f,f
1899692,f,2,f,f
1899976,f,3,f,f
1900055,f,2,f,f
1900477,f,3,f,f
1904316,f,2,f,t
1905000,f,2,t,t
1908257,f,2,f,f
1908859,f,3,f,f
1910850,f,2,f,f
1911214,f,3,f,f
1912521,f,1,f,t
1912837,f,2,f,f
1914131,f,2,f,f
1916455,f,2,f,f
1916806,f,3,f,f
1921353,f,2,f,f
1921392,f,2,f,f
1926794,f,1,f,f
1926867,f,2,f,f
1926997,f,2,f,f
1933025,f,2,f,f
1940776,f,3,f,f
1944280,f,3,f,f
1947779,f,3,f,f
1951405,f,3,f,t
1952668,f,2,f,f
1957049,f,3,f,f
1957157,f,2,f,f
1957893,f,2,f,f
1958839,f,2,f,f
1966739,f,2,f,t
18697011,f,1,f,f
1968717,f,2,f,f
1973410,f,2,f,f
1978060,f,2,f,f
1978145,f,1,f,f
1986164,f,2,f,f
1986412,f,3,f,f
1987048,f,2,f,f
1987643,f,2,f,t
1987751,f,2,f,f
1996319,f,3,f,t
1996730,f,2,f,f
2001671,f,2,f,f
2002813,f,2,f,f
2003655,f,3,f,f
2005972,f,2,f,f
2015385,f,3,f,f
2018305,f,2,f,f
2018439,f,2,f,f
2019256,f,3,f,f
2019384,f,1,f,f
2020602,f,3,f,f
2020743,f,2,f,f
2029462,f,3,f,f
2029507,f,2,f,f
2031134,f,2,f,f
2034675,f,3,f,f
2036662,f,2,f,f
2040320,f,2,f,f
2044947,f,2,f,f
2081533,f,3,f,f
2045063,f,3,f,f
2048372,f,2,f,f
2048590,f,2,f,f
2048862,f,2,f,f
2050662,f,2,f,f
2052300,f,2,f,f
2053772,f,3,f,f
2054024,f,2,f,f
2054129,f,2,f,t
2054538,f,3,f,f
2058080,f,2,f,f
2059446,f,3,f,f
2059628,f,2,f,f
2061434,f,3,f,f
2061767,f,2,f,f
2063631,f,2,f,f
2068454,f,2,f,f
2068875,f,3,f,f
2069105,f,2,f,f
2070094,f,3,f,f
2070190,f,2,f,t
2072681,f,2,f,f
2073044,f,3,f,f
2077957,f,2,f,f
2078332,f,2,f,f
2082868,f,3,f,f
2087178,f,1,f,f
2091953,f,2,t,t
2092020,f,3,f,f
2096374,f,3,f,f
2099757,f,2,f,f
2100854,f,3,f,f
2104807,f,3,f,f
2105089,f,2,f,f
2106160,f,2,f,f
2107982,f,2,f,f
2114394,f,3,f,f
2114842,f,2,f,f
2117004,f,2,f,f
2117095,f,3,f,f
2117158,f,3,f,f
2118473,f,3,f,f
2122261,f,2,f,f
2125513,f,2,f,f
2127442,f,3,f,f
2127975,f,2,f,t
2131287,f,2,f,f
2131496,f,2,f,f
2134241,f,1,f,f
2138071,f,2,f,f
2141535,f,1,f,f
2144561,f,3,f,f
2146533,f,1,f,f
2147882,f,2,f,f
2148858,f,3,f,f
2152440,f,3,t,t
2155632,f,2,f,f
2161538,f,2,f,f
2167544,f,2,f,f
2177176,f,3,f,f
2179254,f,2,f,f
2180003,f,2,f,f
2184062,f,2,f,f
2186401,f,3,f,f
2187751,f,2,f,f
2188743,f,2,f,f
2190616,f,2,f,f
2190698,f,2,f,f
2190762,f,3,f,f
2194614,f,2,f,f
2199431,f,2,f,f
2201550,f,3,f,f
2201962,f,1,f,f
2202510,f,3,f,f
2204820,f,1,f,f
2205744,f,2,f,f
2207843,f,2,f,f
2208080,f,2,f,f
2208334,f,2,f,f
2212992,f,2,f,f
2214596,f,2,f,f
2218283,f,1,f,f
2218897,f,2,f,f
2219194,f,3,f,f
2220119,f,2,f,f
2220561,f,3,f,f
2221191,f,3,f,f
2222172,f,2,f,f
2226342,f,3,f,f
2226387,f,3,f,f
2226768,f,2,f,f
2236041,f,2,f,f
2240875,f,2,t,f
2241121,f,2,f,f
2244935,f,2,f,f
2245066,f,2,f,f
2245593,f,2,f,f
2248576,f,2,f,f
2252210,f,6,f,f
2252574,f,3,f,f
2256064,f,2,f,t
2258032,f,2,f,f
2258125,f,2,f,f
2263681,f,2,f,f
2264120,f,1,f,f
2265321,f,2,f,f
2266575,f,2,f,f
2268067,f,2,f,f
2278689,f,2,f,f
2280685,f,2,f,f
2282469,f,2,f,f
2287171,f,2,f,f
2287393,f,3,f,f
2288221,f,2,f,f
2289089,f,2,f,f
2292786,f,3,f,f
2292917,f,3,f,t
2293772,f,2,f,f
2293777,f,3,f,f
2300519,f,2,f,f
2301157,f,2,f,f
2302513,f,1,f,f
2306489,f,2,f,f
2306988,f,3,f,f
2307557,f,2,f,f
2307843,f,3,f,t
2307905,f,3,f,f
2308139,f,2,f,f
2308270,f,2,f,f
2308283,f,2,f,f
2308287,f,2,f,f
2308309,f,2,f,f
2308567,f,2,f,f
2308594,f,3,f,f
2311660,f,3,f,f
2313161,f,2,f,f
2319608,f,2,f,f
2324304,f,3,t,t
2327444,f,3,f,f
2328290,f,2,f,f
2329405,f,2,f,f
2331285,f,3,f,f
2334583,f,2,f,f
2335181,f,2,f,f
2337271,f,3,f,f
2342539,f,2,f,f
2343336,f,3,f,f
2344485,f,1,f,f
2347062,f,2,f,f
2347636,f,3,f,f
2796670,f,1,f,f
2348604,f,2,f,f
2349369,f,2,f,f
2349494,f,2,f,f
2349535,f,2,t,t
2351233,f,2,f,f
2351738,f,1,f,f
2355423,f,3,f,f
2362929,f,2,f,f
2364653,f,2,f,f
2366928,f,2,f,f
2368812,f,3,f,f
2369067,f,2,f,f
2369113,f,2,f,f
2370209,f,2,f,f
2371591,f,2,f,f
2372966,f,3,f,f
2373057,f,2,f,f
2376967,f,2,f,f
2377543,f,3,f,f
2382080,f,2,f,f
2382230,f,2,f,f
2384188,f,2,f,f
2387921,f,3,f,f
2389049,f,3,f,f
2391858,f,1,f,f
2393145,f,1,f,f
2394424,f,2,f,f
2396459,f,2,f,f
2401712,f,3,f,f
2402365,f,2,f,f
2403613,f,2,f,f
2408211,f,2,f,f
2408869,f,2,f,f
2411106,f,2,t,t
2412835,f,2,f,f
2416207,f,2,f,f
2417803,f,3,f,f
2424795,f,2,f,t
2424905,f,2,f,f
2428246,f,2,f,f
2429136,f,2,f,f
2433397,f,2,f,f
2433652,f,2,f,f
2434965,f,2,f,f
2436237,f,2,f,f
2439919,f,3,f,f
2450086,f,3,f,f
2451930,f,2,t,t
2453031,f,2,f,t
2453592,f,2,f,f
2456461,f,2,f,f
2456475,f,2,f,f
2456506,f,2,f,f
2456837,f,2,f,f
2457914,f,3,f,f
2462948,f,3,f,f
2464488,f,3,f,f
2464498,f,3,f,f
2464761,f,2,f,f
2469678,f,3,f,f
2469686,f,2,f,f
2472349,f,2,f,f
2473377,f,2,f,f
2475969,f,2,f,f
2476174,f,2,f,f
2476289,f,2,f,f
2476666,f,2,f,t
2477054,f,3,f,f
2482182,f,2,f,f
2487428,f,2,f,f
2490423,f,2,t,t
2490660,f,3,f,f
2491989,f,3,f,f
2492876,f,3,f,f
2493382,f,2,f,f
2494484,f,2,f,f
2495345,f,2,f,f
2495421,f,2,f,f
2495446,f,2,f,f
2497307,f,3,f,f
2498424,f,3,f,f
2505598,f,2,f,f
2505840,f,2,f,t
2506445,f,3,f,f
2507802,f,2,f,f
2509265,f,2,f,f
2510966,f,3,f,f
2512546,f,3,f,f
2517804,f,3,f,f
2519401,f,2,f,f
2527941,f,3,f,f
2528991,f,3,f,f
2530059,f,2,f,f
2531875,f,3,f,t
2534835,f,3,f,f
2535510,f,3,f,f
2536121,f,2,f,f
2536314,f,3,f,f
2536984,f,2,f,f
2537729,f,2,t,f
2538078,f,3,f,f
2538360,f,2,f,f
2542510,f,2,t,t
2543528,f,2,f,f
2545534,f,2,f,f
2552286,f,2,f,f
2555964,f,2,f,f
2807247,f,3,f,f
2557934,f,3,f,f
2562573,f,3,t,t
2563231,f,2,f,f
2563500,f,3,f,f
2564219,f,2,f,f
2564598,f,3,f,f
2565622,f,2,f,t
2567723,f,3,f,f
2568131,f,2,f,t
2572814,f,3,f,f
2573177,f,3,f,f
2576955,f,3,f,f
2577251,f,1,f,f
2585698,f,2,f,t
2588674,f,3,f,f
2593504,f,2,f,f
2597133,f,2,f,f
2599849,f,2,f,f
2600907,f,2,f,f
2603195,f,3,f,t
2609446,f,2,f,f
2610473,f,2,f,f
2612670,f,3,f,f
2623120,f,2,f,f
2624310,f,2,f,f
2626169,f,1,f,f
2626530,f,2,f,f
2627577,f,2,f,f
2628075,f,2,f,f
2630720,f,3,f,f
2633340,f,1,f,f
2634227,f,3,f,f
2638678,f,3,f,f
2638769,f,2,f,f
2639631,f,2,f,f
2641286,f,2,f,f
2650947,f,2,f,f
2655585,f,2,f,f
2658193,f,1,f,f
2662683,f,3,f,t
2668950,f,1,f,f
2669219,f,2,f,f
2670047,f,3,f,f
2677937,f,3,f,f
2681468,f,1,f,f
2684928,f,1,f,f
2685897,f,3,f,f
2689106,f,2,f,f
2692564,f,3,f,f
2693456,f,2,t,t
2698331,f,3,f,f
2698602,f,3,f,f
2700709,f,2,f,f
2704481,f,1,f,f
2706462,f,2,f,f
2709668,f,1,f,f
2722884,f,2,f,f
2724650,f,3,f,f
2725917,f,3,f,f
2727935,f,3,f,f
2729334,f,1,f,f
2729680,f,2,f,f
2730152,f,2,f,f
2733883,f,2,f,f
2735591,f,3,f,f
2737384,f,1,f,f
2738335,f,2,f,f
2738571,f,2,f,f
2738727,f,1,f,f
2741544,f,3,f,f
2742030,f,1,f,f
2742376,f,3,f,f
2743351,f,2,f,f
2743539,f,1,f,f
2745301,f,2,f,f
2745481,f,2,f,f
2753314,f,3,f,f
2753593,f,2,f,f
2755738,f,2,f,f
2758891,f,2,f,f
2760787,f,2,f,f
2761639,f,2,f,f
2761939,f,3,f,f
2762205,f,3,f,f
2767974,f,3,f,f
2768668,f,3,f,f
2768724,f,3,f,f
2769696,f,3,f,f
2775642,f,2,f,t
2776901,f,3,f,f
2779738,f,2,f,f
2780086,f,3,f,f
2781567,f,2,f,f
2781640,f,2,f,f
2782292,f,2,f,f
2782323,f,2,f,f
2782746,f,2,f,f
2786688,f,3,f,f
2787514,f,3,f,f
2788720,f,2,f,f
2789539,f,3,f,f
2791159,f,2,f,f
2793546,f,2,f,f
2796020,f,3,f,f
2797209,f,2,f,f
2798665,f,3,f,f
2799884,f,1,f,f
2800063,f,1,f,f
2804502,f,3,f,t
2806795,f,2,f,f
2807942,f,2,f,f
2809378,f,3,f,f
2814997,f,3,f,f
2816770,f,2,f,f
2820055,f,3,f,f
2824043,f,3,t,t
2824561,f,2,f,f
2828143,f,2,f,f
2830712,f,2,f,f
2843976,f,3,f,f
2851272,f,2,f,f
2853973,f,3,f,f
2860194,f,2,f,f
2868307,f,2,f,f
2872804,f,2,f,f
2877579,f,2,f,f
2884805,f,3,f,f
2885126,f,2,f,f
2896567,f,2,f,f
2896610,f,2,f,f
2900507,f,2,f,f
2908045,f,2,f,f
2910491,f,3,f,f
2926903,f,2,f,f
2926905,f,3,f,f
2929134,f,3,f,f
2929363,f,2,f,f
2930798,f,1,f,t
2934212,f,3,f,f
2956776,f,1,f,f
2934563,f,3,f,f
2937524,f,2,f,f
2938860,f,3,f,f
2942396,f,2,f,f
2943188,f,2,f,f
2946924,f,2,f,f
2947094,f,2,f,f
2951974,f,3,f,f
2952788,f,2,f,f
2954230,f,2,f,f
2954451,f,2,f,f
2962518,f,2,f,f
2963031,f,1,f,f
3087648,f,2,f,f
2967668,f,2,f,f
2975838,f,2,f,f
2976117,f,3,f,f
2976285,f,2,f,f
2978330,f,2,f,t
2980991,f,2,f,f
2981721,f,2,f,f
2983320,f,1,f,f
2984354,f,3,f,f
2987539,f,3,f,f
2987956,f,2,f,f
2991763,f,2,f,f
2991893,f,2,t,t
2992138,f,2,f,f
2992564,f,2,f,f
2996993,f,2,f,f
2999535,f,2,f,f
3000013,f,3,f,f
3000464,f,2,f,f
3000888,f,3,f,f
3001707,f,2,t,f
3004367,f,2,f,f
3007161,f,2,f,t
3007327,f,2,f,f
3008434,f,3,f,f
3011101,f,2,f,t
3011495,f,2,f,f
3013733,f,3,f,f
3014692,f,2,t,t
3016050,f,2,f,f
3019185,f,3,f,f
3019711,f,2,f,f
3021117,f,2,f,t
3027670,f,2,f,f
3028211,f,3,f,f
3029771,f,2,f,f
3036053,f,2,f,f
3036626,f,2,f,f
3038394,f,2,f,t
3040073,f,3,f,f
3044112,f,2,f,f
3045137,f,2,f,f
3046326,f,2,f,f
3046491,f,3,f,f
3046511,f,2,f,f
3046776,f,1,f,f
3048746,f,2,f,f
3054715,f,3,f,f
3063249,f,2,f,f
3067560,f,2,f,f
3081744,f,2,f,f
3082152,f,2,f,f
3082703,f,2,f,f
3083439,f,2,f,f
3085988,f,3,f,f
3089510,f,3,t,t
3092259,f,1,f,f
3096803,f,2,f,f
3097044,f,2,f,f
3097242,f,2,f,f
3097333,f,2,f,f
3097481,f,2,f,f
3097541,f,2,f,f
3097665,f,2,f,f
3097962,f,3,f,f
3099145,f,2,f,f
3100451,f,2,f,f
3102505,f,2,f,f
3102890,f,1,f,f
3107710,f,3,f,f
3107762,f,3,f,f
3107793,f,3,f,f
3107902,f,3,f,f
3108648,f,2,f,f
3108830,f,2,f,f
3108879,f,3,f,f
3109700,f,2,f,t
3109814,f,3,f,f
3110443,f,3,f,t
3110723,f,2,f,t
3117404,f,2,f,f
3117453,f,2,f,f
3118547,f,2,f,f
3118639,f,1,f,f
20433471,f,3,f,f
3126493,f,2,t,t
3127256,f,1,f,f
3127809,f,2,f,f
3131114,f,2,f,f
3131680,f,3,f,f
3136268,f,2,f,f
3139108,f,3,f,f
3142425,f,2,f,f
3144050,f,2,f,f
3144104,f,3,f,f
3145978,f,2,f,f
3147005,f,2,f,f
3150480,f,2,f,f
3158706,f,3,f,f
3160003,f,3,f,f
3163248,f,3,f,t
3164408,f,2,f,f
3167271,f,3,t,t
3171271,f,2,f,f
3172290,f,2,f,f
3172525,f,2,f,f
3172654,f,2,f,f
3172803,f,1,f,f
3173002,f,2,f,f
3173095,f,2,f,f
3180085,f,2,f,f
3180157,f,2,f,f
3181996,f,3,f,f
3184753,f,2,f,f
3187818,f,1,f,f
3189106,f,2,f,f
3189367,f,3,f,f
3189694,f,2,f,f
3190905,f,1,f,f
3191774,f,1,f,f
3195806,f,3,f,f
3196017,f,3,f,f
3196697,f,3,f,f
3202837,f,2,f,f
3203100,f,2,f,f
3208280,f,3,f,f
3212167,f,2,f,f
3212697,f,1,f,f
3214078,f,3,f,f
3215566,f,3,f,f
3216746,f,3,f,f
3218014,f,2,f,f
3218456,f,2,f,f
3219190,f,2,f,f
3221449,f,1,f,f
3221997,f,2,f,f
3226298,f,2,f,f
21195428,f,1,f,f
3232283,f,3,f,f
3232397,f,3,f,f
3236114,f,2,f,f
3236923,f,2,f,f
3237582,f,2,f,f
3238564,f,2,f,f
3240744,f,2,f,f
3242608,f,2,f,f
3243398,f,2,f,f
3244036,f,2,f,f
3245032,f,2,f,f
3246212,f,2,f,f
3247212,f,3,f,f
3250179,f,2,f,f
3251692,f,2,t,t
3252884,f,2,f,f
3254447,f,2,f,f
3254605,f,3,f,f
3255204,f,2,f,f
3255276,f,3,f,f
3256638,f,2,f,f
3257033,f,2,f,f
3257364,f,3,f,f
3261260,f,3,f,t
3261538,f,2,f,f
3262748,f,1,f,f
3269446,f,3,f,f
3270895,f,3,f,t
3271898,f,2,f,f
3274871,f,2,f,f
3275071,f,2,f,f
3276856,f,2,f,f
3277794,f,3,f,f
3281680,f,3,f,f
3281769,f,2,f,f
3282426,f,2,f,f
3286722,f,2,f,f
3290143,f,2,f,f
3292049,f,2,f,f
3296173,f,2,f,f
3297035,f,2,f,f
3297639,f,2,f,f
3298300,f,3,f,f
3300531,f,3,f,f
3306780,f,1,f,f
3308296,f,2,f,f
3309697,f,3,f,f
3310344,f,1,f,f
3314434,f,2,f,f
3315148,f,1,f,f
3318625,f,3,f,f
3322110,f,3,f,f
3326883,f,1,f,f
3329286,f,3,f,f
3330794,f,2,t,t
3331739,f,2,f,f
3333087,f,3,f,f
3342599,f,1,f,f
3345448,f,1,f,f
3345875,f,2,f,f
3346210,f,1,f,f
3346327,f,2,f,f
3346354,f,2,f,f
3346588,f,2,f,f
3349316,f,2,f,f
3349421,f,2,f,f
3349949,f,2,f,f
3350180,f,3,f,t
3350190,f,2,f,f
3355596,f,1,f,f
3357211,f,1,f,f
3357564,f,2,f,f
3358168,f,1,f,f
3358397,f,2,f,f
3359724,f,2,f,f
3359806,f,2,f,f
3360673,f,2,f,f
3365182,f,2,f,f
3365207,f,2,f,f
3365438,f,2,f,f
3365675,f,2,f,f
3367356,f,2,f,f
3369132,f,1,f,f
3369787,f,1,f,f
3370188,f,2,f,f
3374070,f,3,f,f
3374176,f,2,f,f
3376510,f,2,f,f
3376885,f,2,f,f
3378393,f,3,f,f
3381495,f,1,f,f
3385725,f,3,f,f
3387950,f,2,f,f
3388218,f,3,f,f
3389920,f,3,t,t
3389932,f,2,f,f
3392299,f,1,f,f
3392606,f,3,f,f
3393088,f,3,f,f
3393502,f,3,f,f
3393839,f,3,f,f
3404528,f,3,f,f
3407787,f,2,t,t
21224320,f,2,f,f
3409314,f,2,f,f
3410851,f,2,f,f
3413799,f,2,f,f
3417599,f,2,f,f
3419076,f,3,f,f
3419405,f,3,f,f
3420035,f,2,f,f
3424738,f,2,f,f
3430714,f,1,f,f
3431107,f,2,f,f
3431537,f,3,f,f
3431763,f,2,f,f
3432115,f,1,f,f
3435695,f,2,f,f
3436535,f,1,f,f
3441799,f,2,f,f
3444281,f,3,f,f
3444310,f,2,f,f
3445203,f,3,f,f
3445276,f,3,f,f
3450649,f,2,f,f
3453772,f,2,f,f
3454239,f,2,f,f
3455148,f,2,f,f
3455823,f,3,f,f
3457072,f,2,f,f
3457230,f,2,f,t
3462828,f,1,f,f
3478247,f,2,f,f
3474270,f,2,f,f
3475121,f,2,f,f
3476107,f,2,f,f
3480503,f,3,f,f
3480649,f,1,f,f
3481102,f,2,f,f
3481808,f,2,f,f
3484819,f,2,f,f
3486077,f,2,f,f
3486957,f,3,f,f
3487140,f,2,f,f
3488858,f,3,f,f
3491072,f,2,f,f
3491453,f,2,f,f
3491839,f,2,f,f
3493834,f,2,f,t
3495408,f,2,f,f
3496538,f,3,f,f
3496888,f,3,f,f
3497320,f,3,f,f
3498518,f,1,f,f
3498972,f,1,f,f
3501634,f,2,f,f
21275901,f,2,f,f
3502018,f,2,f,t
3503002,f,2,f,f
3507362,f,3,f,f
3507552,f,2,f,f
3508191,f,3,f,f
3509581,f,3,f,f
3510269,f,3,f,f
3512999,f,1,f,f
3515542,f,2,f,f
3518018,f,1,f,f
3524968,f,3,f,f
3525106,f,2,f,f
3528944,f,3,f,f
3532028,f,1,f,f
3535864,f,3,f,f
3536663,f,2,f,f
3536717,f,2,f,f
3538723,f,2,f,f
3539517,f,2,f,f
3539908,f,3,f,f
3540767,f,2,f,f
3543365,f,2,f,f
3543704,f,2,f,f
3548439,f,2,f,f
3549317,f,2,f,f
3556368,f,1,f,f
3556913,f,2,f,f
3558941,f,2,f,f
3559666,f,3,f,f
3561658,f,2,f,f
3567044,f,1,f,f
3567801,f,2,f,f
3567993,f,2,f,f
3573100,f,2,f,t
3573198,f,2,f,t
3582210,f,2,f,f
3586637,f,2,f,f
3588409,f,2,f,f
3589257,f,2,t,t
3590912,f,2,f,t
3593609,f,2,f,t
3594201,f,2,f,f
3603663,f,3,f,f
3604142,f,2,f,f
3611683,f,2,f,f
3618109,f,3,f,f
3622727,f,3,f,f
3632041,f,2,f,t
3634081,f,3,f,f
3636416,f,1,f,f
3644157,f,2,f,f
3645268,f,2,f,f
3645274,f,2,f,f
3652362,f,2,f,f
3659886,f,1,f,f
3671014,f,2,f,f
3677434,f,1,f,f
3685880,f,1,f,f
3680691,f,2,f,f
3680769,f,2,f,f
3683532,f,3,f,f
3684919,f,2,f,f
3691083,f,1,f,f
3706788,f,2,f,f
3707514,f,3,f,f
3709784,f,3,f,f
3709816,f,2,f,f
3710170,f,2,f,f
3717522,f,2,f,f
3724013,f,1,f,f
3727916,f,2,f,f
3732820,f,2,f,f
3736842,f,1,f,f
3738266,f,2,f,f
3744235,f,2,f,f
3744593,f,2,f,f
3746653,f,2,f,f
3753467,f,3,f,f
3757642,f,3,f,f
3762200,f,1,f,f
3763062,f,2,f,f
3763410,f,2,f,f
3764992,f,1,f,f
3765986,f,1,f,f
3766527,f,1,f,f
3770072,f,2,f,f
3771149,f,3,f,f
3773710,f,2,f,f
3773767,f,2,f,f
3773905,f,2,f,f
3773985,f,2,f,f
3776162,f,3,f,f
3776198,f,3,f,f
3776245,f,2,f,f
3776686,f,3,f,f
3787050,f,1,f,f
3791813,f,3,f,f
3796102,f,2,f,f
3797102,f,2,f,f
3797696,f,2,f,f
3797831,f,2,f,f
3797915,f,2,f,f
3801715,f,1,f,f
3804922,f,3,f,f
3806284,f,3,f,f
3807958,f,2,f,f
3813714,f,2,f,f
3817610,f,3,f,f
3817705,f,3,f,t
3818007,f,1,f,f
3818023,f,2,f,f
3822714,f,1,f,f
3823973,f,2,f,f
3825239,f,2,f,f
3826881,f,3,f,f
3831664,f,2,f,f
3833044,f,2,f,f
3836584,f,2,f,f
3841327,f,3,f,f
3845305,f,1,f,f
3846956,f,1,f,f
3847386,f,2,f,f
3851453,f,1,f,f
3855119,f,2,f,f
3855575,f,3,f,f
3861076,f,2,f,f
3864869,f,2,f,f
3865176,f,2,f,f
3866295,f,2,f,f
3871145,f,3,f,f
3879178,f,3,f,f
3879404,f,2,f,f
3879654,f,2,f,f
3879659,f,3,f,f
3886855,f,3,f,f
3888928,f,3,f,f
3896109,f,3,f,f
3898241,f,3,f,f
3901295,f,3,f,f
3907905,f,2,f,f
3910166,f,2,f,f
3912397,f,2,f,f
3915633,f,2,f,f
3919880,f,2,f,f
3921708,f,3,f,t
3926031,f,3,f,f
3926590,f,1,f,f
3936390,f,2,f,f
3942089,f,2,f,f
3942375,f,2,f,f
3948899,f,3,f,f
3948967,f,2,f,f
3949996,f,3,f,f
3951296,f,1,f,f
3955338,f,1,f,f
3956494,f,3,f,f
3960750,f,3,f,f
3965582,f,3,f,f
3966264,f,2,f,f
3967783,f,2,f,f
3970654,f,3,f,f
3975079,f,2,f,f
3978928,f,2,f,f
3996080,f,1,f,f
3996089,f,2,f,f
4004925,f,3,f,f
4009675,f,2,f,f
4010706,f,2,f,f
4010838,f,2,f,f
4010911,f,2,f,f
4014183,f,3,f,f
4018686,f,3,f,f
4019119,f,2,f,f
4021304,f,2,f,f
4022947,f,2,f,f
4026267,f,2,f,f
4029838,f,2,f,f
4030869,f,3,f,f
4035189,f,2,f,f
4038792,f,2,f,t
4042494,f,1,f,f
4047378,f,2,f,f
4048710,f,3,f,f
4050689,f,1,f,f
4051453,f,3,f,f
4054602,f,3,f,f
4389834,f,2,f,f
4059129,f,2,f,f
4060175,f,2,f,f
4065756,f,2,f,t
4068098,f,2,f,f
4079030,f,2,f,f
4109598,f,3,f,f
4114081,f,2,f,f
4116665,f,2,f,f
4117009,f,2,f,f
4123060,f,2,f,f
4123242,f,2,f,f
4131945,f,3,f,f
4133400,f,1,f,f
4134025,f,3,f,f
4134096,f,3,f,f
4134634,f,2,f,f
4139672,f,3,f,f
4141367,f,2,f,f
4147676,f,2,f,f
4150077,f,2,f,f
4156094,f,2,f,f
4158947,f,3,f,f
4161341,f,3,f,f
4166058,f,2,f,f
4177557,f,1,f,f
4200509,f,2,f,f
4201240,f,1,f,f
4208144,f,2,f,f
4208435,f,2,f,f
4208455,f,2,f,f
4212751,f,2,f,f
4213133,f,2,f,f
4214821,f,3,f,f
4216358,f,2,f,f
4223635,f,3,f,f
4228483,f,2,f,f
4238751,f,2,f,f
4238825,f,2,f,f
4245820,f,2,f,f
4247487,f,2,f,f
4249935,f,2,f,f
4256435,f,2,f,f
4274163,f,3,f,f
4274290,f,2,f,f
4274545,f,1,f,f
4278322,f,3,f,f
4282501,f,3,f,f
4283765,f,2,f,f
4286392,f,2,f,f
4301676,f,1,f,f
4303312,f,1,f,f
4310497,f,2,f,f
4310503,f,2,f,f
4317065,f,2,f,f
4332917,f,3,f,f
4336964,f,3,f,f
4338525,f,1,f,f
4339658,f,2,f,f
4344155,f,2,f,f
4344263,f,2,f,f
4344324,f,2,f,f
4344370,f,2,f,f
4344409,f,2,f,f
4344485,f,2,f,f
4346136,f,2,f,f
4349376,f,2,f,f
4349572,f,2,f,f
4354142,f,3,f,f
4358496,f,3,f,f
4361286,f,2,f,f
4375073,f,1,f,f
4376638,f,3,f,f
4608544,f,2,f,f
4377798,f,2,f,f
4380483,f,2,f,f
4380982,f,2,f,f
4381172,f,1,f,f
4382379,f,2,f,f
4383062,f,3,f,f
4383632,f,2,f,f
4392320,f,2,f,f
4397696,f,3,f,f
4398772,f,2,f,f
4398914,f,3,f,f
4399271,f,2,f,f
4400390,f,3,f,f
4400736,f,2,f,f
4406498,f,3,f,f
4409059,f,3,f,f
4413727,f,2,f,f
4415694,f,2,f,f
4415780,f,1,f,f
4416006,f,3,f,f
4419860,f,2,f,f
4422386,f,3,f,f
4434046,f,3,f,f
4435013,f,2,f,f
4441916,f,2,f,f
4443747,f,2,f,f
4461852,f,2,f,f
4478098,f,3,f,f
4486999,f,2,f,f
4491495,f,3,f,f
4492554,f,3,f,f
4497787,f,1,f,f
4508004,f,1,f,f
4508316,f,3,f,f
4508556,f,3,f,f
4510063,f,3,f,f
4510252,f,1,f,f
4510598,f,2,f,f
